0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-7.2994,-0.6643753,1.6764308,-0.144493,-0.11232785,9.063405,0.91294354,7.4766655,-1.0495728,-2.330199,1.3383782,-0.5407153,-13.225087,0.7167587,-1.2028202,0.47559774
-3.7840471,-1.011166,0.7894573,0.483223,-0.7251008,4.337057,0.36842126,3.962859,-0.84356683,-1.7357645,-0.0012912583,-0.65440315,-5.581911,0.3422296,-0.03628133,-0.47754973
5.828448,0.65033823,-1.8565955,1.3343424,0.4635308,-9.852514,-1.8640867,-7.607539,1.3446892,3.6668928,-1.8913656,1.8347255,15.269011,-0.49538654,0.9629497,-0.4274797
-6.092597,-2.1035104,1.8733722,-1.6126697,-0.06563235,8.600064,0.122094065,6.7290845,-1.9258083,-1.7655332,1.8394184,-0.9779141,-11.989762,-0.50580424,-0.37168875,-0.7550853
0.028827792,0.3188389,-0.24517485,-4.5936685,0.9864228,-4.790026,-0.12700514,-3.9894245,0.18713681,2.162309,-0.56873804,1.2158867,9.75026,0.119916,-0.5261473,-4.074137
3.4504187,0.17888147,-0.4584489,-5.2244096,0.09994149,-5.118655,-0.49470258,-4.235702,0.825303,2.000444,-0.38693026,0.9846845,9.070312,0.964506,0.1268585,-0.2931094
3.0993102,2.7706544,-1.7944245,-6.7997823,0.0034621463,-2.9933643,-0.86031395,-4.3062906,-0.8479303,0.7866164,-1.0893556,0.3862629,10.116289,0.6922305,-0.040308814,-4.0506597
2.7778423,0.06037701,-0.21444982,1.043694,-0.6003532,-4.9597588,-0.21713994,-3.5510082,1.0612907,1.276609,0.1367241,0.079737976,8.642835,0.26099256,1.8264573,-0.5930175
-8.120951,-1.3701419,2.1248865,0.047027387,-1.2680105,10.589934,1.2568179,8.488802,-1.7442143,-2.1376307,0.7406146,-1.9640411,-11.880253,0.6541503,-0.3388386,-0.9971165
2.9844165,0.18326668,-0.18476823,0.8184767,-0.17974107,-4.485624,0.044440392,-3.96896,1.0334841,1.4437494,-0.024100624,0.49125576,6.862607,0.047432084,1.2439165,-0.10054848
2.0911663,1.3140938,-0.52049667,-7.564751,0.6699462,-1.4304361,-1.2723876,-4.677567,0.1481105,2.5207663,0.46749058,-0.5144166,4.52141,0.02114366,1.279908,-4.455976
4.599144,2.0912232,-1.1526635,-6.2588024,-1.4617941,-5.1330028,-2.1921988,-8.422558,1.9651146,1.409633,0.9414126,0.67192876,7.3129783,0.89908254,0.5319923,0.81776536
-6.1264434,-0.41616738,2.2115562,-1.6649674,-0.95546615,10.279992,1.2503906,7.9243145,-1.8818904,-1.1618468,1.7235506,-0.9338882,-16.642828,0.0047534886,-0.8922255,3.004948
4.9241,0.11233916,-0.9675594,0.5087914,0.8042406,-5.857346,-0.8303866,-6.9008465,2.0196533,1.8105732,-1.2515194,1.053285,12.372177,-0.08689485,0.82957304,-0.51158774
-3.4320505,-0.95298326,0.26212814,0.34675384,-0.95799714,5.1896105,0.26213872,2.4162393,-1.2984371,-1.4354405,0.9244932,-0.5182221,-6.6017423,0.4342692,-0.85704285,-1.0929816
-5.1493425,-0.8968538,0.21705137,0.4802035,0.07692207,6.3863726,-0.85011995,4.5131,-0.9885964,-1.9439701,0.29958504,-0.20577319,-12.80946,-0.87516147,-0.63168085,0.2243298
4.2529473,1.017995,-0.347873,0.21266343,0.88488376,-6.7929883,-1.3964738,-6.0546927,1.7622843,2.6097467,-0.1414918,1.5933439,11.792112,-0.18843125,-0.25821203,-0.30604887
3.89041,1.2618608,-0.92134434,0.5954788,-0.0077725877,-7.989476,-1.5135276,-5.611181,1.3909721,1.1302199,-1.3179965,2.040344,12.017113,0.30954432,0.4985946,-0.7397739
-5.0904927,-1.0352991,0.836846,-0.14295867,-0.45317358,7.4789753,2.140289,4.4317303,-1.001613,-2.0481715,1.3385607,-0.20930812,-8.997924,1.0246459,-0.7567458,-1.2691433
-4.9478,-0.7093774,1.5315692,-0.096586086,0.031327736,7.0067706,0.7317899,4.100475,-1.1559532,-2.1552324,0.8096514,-0.566904,-8.946519,0.61084586,-0.8254701,-0.0784876
4.3806324,1.607627,-0.49883637,1.3860389,0.17325726,-6.101403,-0.7969362,-5.8402457,0.93016785,0.9643087,-0.07416838,1.5681685,8.838527,0.67541033,1.194133,-1.0355796
4.1335354,1.2461152,-1.0922234,0.034710832,0.3037208,-8.240023,-0.7439397,-6.86916,1.5716052,2.4875617,-0.35230264,1.4206008,12.641829,-0.5289268,1.6762663,-0.76518846
-2.03181,-0.3935232,1.441632,-0.13630679,-0.6736106,3.9827642,0.81988144,3.7211902,-0.49775782,-0.7523097,0.5877473,0.23276111,-7.290196,0.09265973,-0.45949817,-0.7066681
