0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.08094282,0.036809254,-0.056109175,-0.79945123,0.07339093,-0.08735696,-0.0067347195,-0.14010967,0.4387998,0.103227094,0.14074002,-0.015672369,-0.11924033,-0.18783599,0.012362519,0.00945307
-0.7419796,-0.029747494,-0.027678711,-0.32434097,0.10343819,-0.20427346,0.057338733,-0.031591937,0.41779575,0.092756726,0.1680446,0.059408914,-0.16373487,0.015822649,-0.061121747,-0.018215202
-0.59764117,-0.016151566,-0.04596225,-0.29394177,0.034392923,-0.03704104,-0.025604203,-0.023934716,0.3702151,0.38658032,0.5075519,0.004147017,-0.04874402,-0.0188747,-0.00519714,0.031619243
-0.5999777,0.011418667,0.039784417,-0.6246206,0.12519416,0.056115586,0.045925155,-0.092096575,0.25608724,0.31160268,0.19617084,0.006453254,-0.13372625,0.058769748,-0.034156553,0.03760642
-0.17370887,-0.014952088,-0.020055681,-0.9183822,0.04634337,-0.07040512,0.02133802,-0.0067677298,0.2956384,0.031687208,0.08064845,-0.019893013,-0.027481357,-0.010868679,-0.0120726675,0.00524069
-0.42490602,-0.02466351,-0.0041499943,-0.55872935,0.029151224,-0.028699158,0.010456922,-0.011054562,0.27628386,0.07815564,0.64204186,-0.004581811,-0.044018295,-0.010790149,-0.05306939,0.0056722164
-0.41739392,0.010593036,0.014198773,-0.77246046,0.071135096,-0.051897693,0.02172632,-0.004307977,0.29193535,0.26566237,0.23190907,0.011611957,0.0026812295,-0.04501656,-0.017373405,-0.0018822217
-0.87348056,-0.0117767295,-0.027808296,-0.20144734,0.056717835,-0.05668262,0.19511226,0.048919447,0.21109606,0.25692916,0.14103195,0.005225364,-0.08889639,-0.066391766,-0.019828644,0.060157623
-0.69410795,-0.008244241,-0.0772298,-0.24775402,0.07732825,-0.06262302,-0.013856736,-0.04461059,0.16677271,0.5723182,0.14441195,0.06454108,-0.07263768,-0.06966676,-0.05426791,0.16686273
-0.6138819,0.003296125,-0.06884537,-0.38044143,0.031641282,-0.057405636,-0.027984671,-0.03681741,0.5658283,0.06328247,0.10561469,-0.0017969104,0.019756185,-0.31810507,-0.003537605,-0.015747074
-0.39959276,-0.00807976,-0.059778724,-0.6417063,0.03129072,-0.0994183,0.052030977,0.0029245154,0.45399892,0.14828996,0.42205042,-0.022112204,-0.0080659455,-0.008959322,-0.018683089,0.048511513
-0.86621994,-0.03467364,-0.13957375,-0.070868656,0.00638348,-0.02255156,0.116943635,-0.0812132,0.25336936,0.2964243,0.09396292,0.04982907,-0.034337044,-0.12147373,-0.049684495,0.016199749
-0.3396134,0.0053505786,-0.060073126,-0.5746235,0.067410104,-0.044817608,0.021587841,-0.02741404,0.22805165,0.090111576,0.69161075,0.0053779995,-0.019465867,-0.022585928,0.00849813,0.008773606
-0.9078171,-0.018700255,-0.107493274,-0.1110031,0.0875344,-0.05714027,0.05855465,-0.012313744,0.16883388,0.2096502,0.21073666,0.008412303,0.032761816,-0.010705263,-0.064223856,-0.01969592
-0.8435567,0.0057675377,-0.10310091,-0.36722308,0.057545044,-0.06238342,0.007231757,0.018094033,0.27621353,0.12092527,0.16692424,-0.017939283,-0.038425583,-0.057561543,-0.011896036,-0.030169562
-0.43893233,-0.02963512,-0.024698464,-0.84401345,0.0828391,-0.010588001,0.0040933914,-0.026749467,0.18826738,0.097966634,0.11458468,0.028672125,-0.0070777955,-0.09582625,-0.032743964,0.11071349
-0.27458474,0.0040587303,0.039717328,-0.68597215,0.10689883,-0.18098722,0.0488121,-0.018369243,0.4868618,0.20967586,0.31812674,-0.06456928,-0.0871293,-0.036035735,-0.047817174,0.0656006
-0.7136595,-0.047773395,-0.0728971,-0.3322437,0.11355205,-0.015251843,0.031116555,-0.0027857232,0.46209064,0.22612308,0.1970577,0.03448664,-0.009621908,-0.090411335,-0.039794825,-0.0015525399
-0.63061476,-0.0012001814,-0.028482938,-0.58788884,0.047511872,-0.062014922,-0.07996366,-0.061738923,0.37780786,0.10584561,0.25546667,-0.0048540994,-0.07615252,0.017743232,0.0021163672,0.07546773
-0.22083245,-0.0029097905,0.02344117,-0.74369425,0.048183843,-0.019131118,0.010315233,-0.018352127,0.57707965,-0.053220235,0.23668425,0.019204559,-0.053970527,-0.0053173066,0.0146566015,0.009063446
