0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.07128318,0.101688564,0.21764113,0.018226713,0.12589867,0.053460505,0.38769376,-0.039717577,-0.47654408,-0.20510074,-0.49880046,-0.32221815,0.036243863,0.004451394,-0.28935272,0.15698034
-0.20362316,-0.17462295,0.089461036,-0.03343063,0.23152147,-0.06517441,0.30014047,-0.2937896,-0.53266454,-0.27447817,-0.259447,-0.027270436,0.38776943,0.22997028,-0.15932682,0.034284163
-0.08639692,0.038060427,-0.1749987,-0.123086825,0.26703057,0.30843386,0.31207308,-0.20439273,-0.29926178,-0.30851474,0.39926803,0.1320218,0.050402824,-0.22024594,-0.3359095,-0.26615378
-0.16010867,-0.00011362338,-0.26102352,-0.19828042,-0.024297656,0.27723092,0.22640619,-0.28670654,-0.2989123,-0.26000047,0.13144986,0.34525138,0.09606221,0.0093645565,-0.32680702,-0.18193357
0.13500042,0.15740229,0.18229657,0.17781553,-0.10982108,-0.21196888,-0.20003389,0.4544322,0.17763731,0.3236815,-0.35042125,-0.22162193,-0.29697388,-0.031009706,0.21027838,0.1754781
-0.08922715,-0.22170754,-0.047417033,0.09052218,0.027365426,-0.37200886,-0.31450546,0.27253583,0.04117829,0.32113525,-0.049194224,0.335584,0.07658174,0.13467698,0.3499188,0.002599804
0.22415724,0.37778702,0.0004483963,0.035304215,-0.29440993,0.25789773,0.05384721,0.18677145,0.33957472,0.063734576,-0.029586595,-0.29321516,-0.4410621,-0.29838556,-0.15373316,0.09412175
-0.1078244,-0.17554921,0.20503967,0.13824157,0.19501771,-0.33365306,0.020360496,0.081822515,-0.46155584,0.10810048,-0.5086784,-0.106882244,0.18829282,0.21822949,0.11758294,0.13471013
-0.14728057,-0.0731341,0.23335454,0.052437782,0.115335025,-0.1615487,0.29007092,-0.045952797,-0.5044013,-0.116523966,-0.55801934,-0.22910334,0.19040602,0.1468665,-0.15300287,0.20060839
-0.12943158,0.0130532645,0.112114646,-0.033238743,0.0644538,0.08749476,0.41616476,-0.24176537,-0.50623846,-0.28189555,-0.40170982,-0.17025271,0.17804492,0.06224281,-0.31439033,0.09779407
0.02554769,0.22360033,0.056596875,0.054920144,0.1453059,0.19730149,0.34630927,0.03294633,-0.42954725,-0.161694,-0.20783584,-0.31592306,-0.20834301,-0.24721535,-0.36436477,0.0077500045
0.1588941,0.17953794,-0.14314517,-0.11909274,-0.2961576,0.29442748,-0.06007046,-0.108116865,0.6469328,-0.0174447,0.4264215,0.015118559,-0.18161164,-0.1733959,-0.062021006,-0.015441346
0.04863489,-0.05768119,-0.23021528,-0.17490183,-0.09302405,0.14796707,-0.18122542,-0.17922512,0.48332798,-0.03351543,0.55991685,0.34039044,0.047874328,-0.021877795,0.0705954,-0.17370972
0.10892419,-0.043303404,-0.1091223,0.034177788,-0.018729713,-0.10696413,-0.40898553,0.20232922,0.5223472,0.26179427,0.4283183,0.21084428,-0.15750462,-0.08029238,0.2766665,-0.12568773
0.08645923,0.24829228,0.21754478,0.14752245,-0.11835787,0.010748144,0.18684873,0.21908121,-0.21016029,0.06684208,-0.53799003,-0.4306406,-0.28119582,-0.11540714,-0.14288598,0.22567357
0.22302336,0.23288873,-0.049608108,0.038774285,-0.19600753,0.122509085,-0.2119014,0.27121195,0.5251372,0.21219645,0.2531726,-0.07745712,-0.40873456,-0.24625115,0.08591772,-0.033204854
0.1417257,0.09770525,-0.19873565,-0.09825656,-0.1466343,0.19213314,-0.22146662,-0.01804557,0.57651764,0.08121098,0.54649293,0.16587555,-0.17425685,-0.14410195,0.0731553,-0.14844216
-0.20881337,-0.35966983,-0.12750702,-0.13750634,0.13961104,-0.10099671,-0.0006195201,-0.3700537,-0.10232099,-0.16659398,0.23452213,0.37471184,0.4975905,0.2861018,0.08263515,-0.11825548
-0.02137233,0.0768603,0.25586447,0.1373873,0.0671646,-0.106777556,0.21857779,0.12036731,-0.43789262,-0.0040455107,-0.621378,-0.37178683,-0.056985248,0.023452193,-0.122907,0.21220675
0.17846116,0.07632243,-0.06717237,0.08053462,-0.056060113,-0.09483173,-0.41782266,0.36720794,0.46983686,0.31737775,0.28056088,0.08108856,-0.2941208,-0.14890209,0.23931308,-0.07075252
