0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.1250745,-0.31954437,-2.4353747,-2.2850835,1.6393347,4.9282813,-6.082569,0.23081869,-4.2723236,-1.5533024,6.0306582,0.07985309,3.5911167,-1.8195466,17.630829,0.22857709
0.8432323,0.97141117,-1.5089245,-0.9464064,2.2354872,1.2262383,-2.7493546,-0.44822574,0.06309998,-2.0741224,3.6465325,-0.3377312,2.1722112,-0.31045726,7.093425,-1.6286871
0.9802062,0.9810275,-2.7644598,-1.4314811,3.2091067,4.5048122,-9.20989,0.4851669,-2.9109714,-2.6384957,8.034747,0.58615774,5.5802083,-1.2214438,15.589779,-0.4566378
-0.17862858,-1.753357,3.627856,0.3079015,-2.4739285,-3.9637399,11.429912,0.8584302,0.41102055,-0.35896853,-6.424589,-0.19185796,-4.4671655,1.0588236,-9.576645,-0.07856006
0.34934404,-0.18702596,-2.8918278,-1.0431639,2.7863204,3.0794308,-3.5236242,1.3470216,-1.9242195,-0.74111,6.0813084,-0.17133382,3.7733357,-0.6440485,10.799607,-0.3261745
-0.09286572,-1.6551138,-2.2899494,-1.1965569,1.072538,3.509829,-3.1066508,-0.11101044,-4.874552,0.056469515,2.1011825,0.9854966,4.168289,-0.17918563,13.329009,-0.087507054
-0.6769051,-1.333255,0.5136391,0.032403458,-0.99601847,-2.89025,6.8330054,1.3828158,-0.86716723,-0.17758478,-3.2473743,-0.9601594,-4.106099,2.120738,-6.4929237,0.73367745
0.19738299,1.2905781,-3.55328,-0.19293796,4.062734,0.3007896,-1.2093997,-0.32259977,-0.14406666,-1.4439408,2.558645,0.8762418,2.6875212,-0.2610151,6.9896426,-1.495445
-0.20174432,0.52360725,3.1488159,0.5447356,-0.3758787,-7.5389824,11.810958,-0.43585926,2.02231,-1.7741117,-4.499184,-0.52368414,-4.6220536,2.3310711,-10.641949,-0.44690406
0.22441375,0.9818002,-2.942881,-0.024555374,2.9372568,1.0370274,-1.9504256,0.4533356,-0.5668407,-1.0539486,2.1529572,0.8436898,2.297106,-0.3905413,5.5030675,-1.0298464
0.92027366,0.059318658,-2.7980855,-0.77877045,3.934328,2.8171732,-3.6718342,0.36438698,-0.63988,-0.75040597,2.6259236,0.080065876,3.664465,-0.3739295,7.180274,-0.13303925
-0.11556796,0.34647056,-1.8316606,-1.862515,4.23385,4.962541,-5.675625,0.088802494,-2.264799,-1.2622349,4.6604705,0.78758097,4.084581,-1.475168,11.922058,-0.55637884
-0.26561838,0.01396967,1.796212,1.501408,-0.5339274,-5.5804224,11.354644,0.36837748,0.7377757,0.51565534,-6.2321696,-0.12980652,-5.084184,1.0768852,-11.278621,0.9249166
-0.18686713,0.022760835,-1.9767433,-0.38093355,2.2862606,4.5090723,-4.6460605,-0.024014775,-4.1830783,-0.92169005,4.470299,0.86476827,4.758197,-0.6541393,16.33104,-0.04750951
0.6158785,0.28374273,-0.015113084,-0.90282816,-0.8183353,3.5387719,-2.0805383,1.3173605,-3.620779,-1.6974736,2.442944,0.56099916,3.0977192,-1.1897092,9.920428,-0.65557975
0.09355187,0.9066115,0.1246103,-1.4486076,1.3542532,4.344714,-6.461176,0.34434414,-0.785681,-2.1604154,3.9491098,0.14685555,3.335766,-1.5959568,13.300277,-0.117978446
0.0708375,-1.2452633,-1.1910442,-0.9710165,1.9454203,5.0501328,-2.546213,0.8456578,-5.6796103,-1.2037677,4.4978104,0.87075907,4.2401495,-2.2529964,12.10942,0.9238703
-0.08308614,1.0963267,-2.6571214,-1.7493144,2.8836102,2.988798,-3.3436284,1.2681037,-4.3853936,-1.2912309,4.696432,-0.25956672,3.7067194,-1.5602224,13.508145,-0.28757915
-1.2761778,0.060274098,3.5898118,0.93605155,-3.2350924,-4.7270484,8.680736,0.6734739,-0.17983435,0.79843843,-3.3501055,-0.6283059,-5.001864,1.4101267,-8.068909,0.03664565
