0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.3197168,-12.78089,1.4415698,0.3382193,-0.62291354,3.397318,0.40487063,2.1543236,-1.9409297,-0.092030235,5.9949512,-0.33966804,-0.1275713,-8.198338,-5.828962,-5.554891
2.9756064,14.615883,-1.874682,2.099271,-0.4639194,-2.5274174,-1.4300529,-1.8642521,3.3992512,-1.3561676,-5.157819,1.4740006,-1.3536342,4.763619,3.3688953,2.3531733
0.9094849,-12.168955,1.016835,-0.2519757,0.8166703,3.4446359,-4.0419083,2.0100017,-4.3793654,-0.14513509,6.257344,-1.4268098,-0.15567793,-6.9062953,-4.194664,-2.9209347
3.7918315,10.328876,-1.8715439,-0.8657205,-0.5222737,-1.7252634,1.4180567,-2.659973,3.2441208,-1.7066886,-3.64286,1.6561557,-1.4570044,4.033986,1.7834857,4.744045
-1.0083556,-11.223812,1.813099,0.45327914,0.87766516,1.7277447,-2.2511737,1.8339877,-3.8286798,0.03250682,5.5692353,-0.060931996,0.7938216,-4.9832397,-3.3317358,-1.0994492
-0.5155178,-6.6126485,-0.17853077,2.521293,0.30770326,-1.1423507,-2.0941882,0.8548736,-3.4980242,1.0628291,3.6296432,-0.7941008,-0.4062369,-1.997099,-1.6038157,-0.13751605
3.2615802,17.719385,-0.896532,-2.2653172,-1.7199488,-3.36613,0.95191133,-0.84637165,5.3605013,-1.0229387,-5.4933987,0.9835996,-1.5668592,4.7444153,2.4414892,3.302643
-1.2747355,-11.405835,0.7446869,4.2343745,1.0005949,0.652194,-1.3447775,0.81857824,-5.055733,0.9550295,6.525743,-1.2938963,1.9165702,-5.7851973,-2.848168,-1.743576
3.2413335,16.430147,-1.8888854,-0.45191208,-1.1379281,-2.96971,0.9936556,-2.3914027,4.644685,-1.9900469,-3.8503861,0.8585832,-1.1266303,5.831129,5.366813,5.190367
0.4235305,-11.88155,-0.1256537,1.7324272,0.17799313,0.26132253,-1.2123129,0.39837745,-4.537317,1.3676379,7.116017,-0.3250195,-0.8854306,-6.6985207,-2.550579,-2.2241414
4.665115,10.882347,-1.5405984,0.7729435,-1.03365,-3.2295547,1.8100969,-0.8367699,3.3305914,-2.500831,-2.2330215,1.1682203,0.4335596,2.0615873,1.3678384,1.7035357
-0.22721891,-13.220847,0.28609332,4.8311915,1.6810558,0.94409734,-3.878656,2.5079439,-3.5539687,0.5402528,4.350195,0.5089476,0.011603361,-5.0359006,-3.4432442,-2.457562
5.340968,18.661325,-1.5442249,0.7559776,-2.1373696,-4.0597076,0.6838317,-2.8905294,4.907828,-1.5578367,-7.252726,1.3106282,-0.7486876,6.503863,4.332319,5.2731066
-0.070972346,-14.961543,0.07168704,4.0205083,0.7289719,1.2228475,-2.1123993,1.6717829,-6.3369365,0.42829347,8.208686,-0.920326,0.3224939,-5.1530924,-2.4427452,-4.2022023
2.0068333,6.236784,-1.5881739,1.1674374,0.3749081,-1.4646666,0.4401387,-1.0736364,1.4970483,-1.2462299,-2.487216,0.2986645,-0.049432226,1.9864868,0.7397519,2.049376
2.7591038,10.591652,-0.28351128,-0.57595915,-0.936323,-3.286515,0.5149396,-1.1179295,1.6751143,-1.6831031,-7.470452,1.3518873,-1.2711601,3.8701682,1.0633067,2.4157054
0.75087374,-13.15906,0.17310093,2.5354455,1.39246,-0.6784895,-3.6379843,3.4586954,-5.976743,0.086180784,4.953717,0.06671559,-0.25924402,-5.925494,-4.850476,-4.685964
1.8217088,-14.161251,1.22101,3.424529,-0.14167659,1.1986966,-2.5218396,2.4001415,-5.194841,0.33892038,7.155813,-0.37198624,1.0786587,-6.0386577,-5.018566,-1.7581372
3.7956922,14.060486,-0.5641124,0.12410104,-2.0924914,-2.1876156,1.5719224,-2.0034962,2.0452268,-2.2719731,-6.337748,1.0633583,-2.1795957,6.894018,4.1371627,4.39213
-0.3671194,9.570481,-0.74763787,1.9657359,0.46208343,-1.5054984,2.8116233,-1.763858,1.5339916,-2.0398605,-4.5390677,0.6421682,-2.4034462,3.01738,1.7084981,2.2146797
1.4287766,-7.361456,0.6068564,0.23880649,-0.25628778,1.7034341,-1.370645,1.1041718,-1.0082791,0.66496027,4.86143,0.24297172,-0.7354639,-2.3528476,-2.6112747,-1.5131341
-0.050743017,-16.615805,1.7444031,2.7163863,1.0421498,1.8685757,-2.7557626,1.6100981,-6.4753566,1.8136908,6.7270956,-0.27228716,0.06514708,-6.8838596,-3.8797226,-1.4672282
0.6362567,-15.965075,0.72701347,3.0330572,0.8741825,1.8464938,-1.3770959,1.5348687,-4.72737,1.6137918,6.9121103,-0.31698522,0.12224352,-6.438763,-3.613643,-2.6040332
4.7002215,14.364296,-0.97614664,-1.235061,0.020104643,-1.4532503,-0.15638775,-1.8909068,5.963852,-1.9350917,-4.935358,1.3968655,0.05494132,5.464705,3.2474728,3.3054574
-0.75259656,-8.996256,0.6486936,3.5847435,1.7358763,2.0622447,-0.48133045,1.3750716,-2.8980095,0.97084045,3.8614616,-0.4835374,0.110903986,-4.7559996,-4.166141,-3.3970516
1.1070921,-14.472695,1.0099207,3.0729604,-0.18082596,2.8608656,-2.4826384,2.7340784,-6.0602365,-0.56068224,8.610759,0.231678,0.78654927,-6.826286,-4.1766725,-3.0428653
4.961488,12.591149,-1.6950209,1.1812541,-1.2313666,-3.2517853,1.6107849,-1.2491019,3.5420103,-2.4251518,-0.9667105,0.62020016,-0.8375069,4.212158,2.1681626,3.4521604
3.2562764,10.271813,-1.3137528,1.7086474,-1.1359919,-1.8799201,2.8291209,-2.4405804,2.7143564,-1.9540342,-4.077815,1.5199844,-0.21770164,4.443588,1.1694783,2.2470841
3.7479928,10.496444,0.33320498,-1.4308383,0.36898944,-0.81277543,-0.2660205,-1.6219894,3.9198582,-1.3089504,-4.264472,1.1355183,-0.92941916,2.5216153,1.6863012,2.9117346
0.89347166,-9.403071,-0.043193948,3.2692988,0.6538845,1.5695693,-0.037241343,0.39621004,-4.5934696,0.3867508,4.446038,0.92471415,0.10840114,-3.246993,-1.8800684,-1.8986586
0.021235311,-13.999498,1.284968,3.1700618,0.46379608,0.3526979,-2.759893,-0.2693004,-5.595367,0.035532888,3.2868612,-2.3423615,0.39765424,-4.365991,-3.7351897,-0.52854556
0.015039732,-15.603619,0.33753186,3.966973,0.8796292,1.9986305,-2.9049108,0.7664929,-6.2983203,1.1710083,5.2743974,-0.9761638,0.6531067,-5.9039607,-5.107323,-3.5402021
-0.19165786,-17.490156,0.015539906,3.8298042,0.2069848,0.34595844,-3.2114873,0.86629856,-5.937718,-0.64273614,5.1748505,-0.79909813,-0.35510427,-5.94022,-5.1745906,-3.9471867
1.1336356,-12.913095,1.4239862,2.4250274,1.1008403,0.5719541,-2.5144374,1.6919396,-3.657952,1.5628648,7.389146,0.106366664,-0.032929834,-6.5230207,-3.638294,-3.6515303
1.1249179,-13.407378,-0.26436502,5.0013556,1.1594384,1.4136373,-3.0539794,2.1482193,-3.6297975,1.4072201,5.706022,-0.6080182,-0.22636285,-6.5864244,-4.467929,-2.8950436
-0.9556735,-14.576427,0.23075935,2.0644288,1.4221847,2.365282,-3.7931929,0.80324644,-5.17747,0.8707348,5.2981367,0.108416386,-0.14401828,-7.6711383,-2.8585038,-2.4101255
1.5286016,-10.854442,1.0358148,4.385341,-0.44933,0.7195379,-3.2853746,0.9789655,-4.416429,1.4914411,5.237848,-0.5474828,0.7947834,-5.3310513,-4.414604,-2.777876
-0.22121896,-7.376779,1.2600434,0.37444276,1.125437,1.5158308,-1.6420705,0.96823007,-2.6582115,1.13072,3.064808,-0.36837116,-1.0032792,-4.1045504,-2.428591,-1.3096204
5.533629,8.48606,-0.6565519,0.96465117,0.09067816,-4.2111807,0.8974935,-2.3882673,2.7209032,-1.7245996,-2.9446023,1.467754,-0.3216768,2.8433807,2.039203,1.6910032
-0.29609516,-15.080703,1.170096,2.3774896,0.51843596,0.01917706,-3.2162373,0.8284732,-6.2571015,1.4317064,6.409952,-1.8368409,0.15815595,-6.07193,-3.2026517,-2.7180278
4.6862006,13.206577,-0.6998902,0.650146,0.026731636,-3.795307,1.7937863,-1.0625949,3.3750036,-1.9420786,-4.401701,1.2196354,0.6560269,2.847862,3.1241627,2.471444
5.3689313,13.369214,-0.7785094,-1.5930346,-0.090015896,-1.9412174,-0.53401065,-1.7006801,2.9291592,-1.5624304,-5.8118334,0.22429062,-1.4196018,3.0089536,3.705844,1.8304316
1.3260411,-18.210266,0.8599412,2.9248812,1.7357686,0.7411536,-2.4718385,2.0675561,-6.914732,0.9251716,7.2794843,-1.207032,0.46568307,-6.065208,-3.7950122,-2.387801
2.7650096,9.844665,-1.657113,0.0192431,-0.38604534,-2.4321039,1.1135502,-2.3316026,0.6157721,-2.2752712,-4.200443,0.74508154,-0.39417434,2.5473754,3.4469776,2.190828
2.626294,9.303831,-0.3968548,0.034232374,0.31398752,-2.1367633,-0.06803689,-1.0576686,5.06317,-0.7410552,-3.51517,1.2027975,-0.33989185,3.9388056,2.6278372,2.2187872
5.0062523,10.657039,-0.8749883,0.5391807,-1.0678704,-2.2226055,-0.9724447,-1.1535823,3.33162,-1.9896518,-0.817932,1.50568,0.72688204,3.3930564,3.5172157,2.9121451
4.0911584,12.1082735,-0.47808957,1.2599111,-1.383332,-2.70827,0.7871248,-3.1188047,3.008066,-2.4678485,-5.1278453,2.1986916,-0.5138916,4.4133244,5.456001,4.7979913
-0.357982,-15.535308,1.2224361,3.3687615,0.8191627,0.3366433,-2.3642535,1.2046787,-6.575366,1.7155269,5.984064,-0.80314076,1.0319096,-7.121338,-4.5860457,-1.7552849
2.897671,-12.507191,1.8501571,1.3169484,-1.1098487,2.735822,-2.48513,2.3200011,-4.3061404,0.98727936,7.730605,0.19997442,0.043197356,-5.4307857,-4.852935,-2.1227367
3.7320697,11.402952,-1.0784858,1.1527729,-1.0414648,-2.0248804,4.1136017,-0.90665025,3.977778,-2.61035,-3.503647,-0.29933304,-0.99016345,3.8025806,1.7557662,2.3222919
3.180915,8.781667,-1.5176222,1.400909,0.38967448,-3.7444415,1.5908563,-0.8708578,2.5602746,-1.1270517,-2.293778,0.5023056,-0.45996448,3.1294718,2.084919,2.7406218
3.679584,13.803557,-1.1028154,-1.0385253,-1.4841738,-4.09854,0.2105119,-3.3253155,3.5235746,-2.7677584,-5.2760963,1.8330592,-0.52923316,4.0196013,2.954019,3.1615968
3.2436147,-7.0567527,2.8638003,-3.7792883,1.2886231,1.8896657,-4.5869493,1.1866767,-1.7974436,0.69167817,6.6762404,1.4448915,1.4647149,-5.4026146,-2.0139086,-2.3115926
0.7533623,-13.693371,0.5229316,2.5993884,0.6806546,0.9675071,-2.6097848,2.5597773,-4.6268663,0.19512485,6.244685,-0.2882365,-0.9715501,-5.4743457,-3.463804,-3.431469
-0.31129265,-10.979151,0.46342978,0.33694175,0.8097558,2.1860304,-1.603654,1.0327644,-3.7608368,0.770858,2.903931,-0.21019207,0.7985098,-3.7659125,-2.139219,-1.5588783
0.032875855,-15.634242,1.9004079,2.3821845,1.5699288,2.4845378,-2.964174,2.2161975,-5.8727503,1.4432485,6.4283075,-0.4677024,-1.4663635,-9.154508,-5.052207,-2.8934593
0.84673977,-10.170056,1.6148978,-0.124043025,0.09969852,4.1700897,-0.7759464,2.4651184,-4.5361905,-0.6823204,7.0538692,0.62984735,0.6191611,-5.9852376,-3.445945,-3.693484
0.7964413,-12.20542,0.4361059,2.391979,0.56988186,1.2412342,-1.3344382,0.39264533,-4.7440515,1.1126344,6.1379905,-0.12096476,-0.9443142,-6.6499586,-2.5063512,-1.7315981
5.423262,16.750973,-2.0178773,1.0531032,0.5179828,-1.9682416,0.11483063,-2.3120441,3.011974,-2.1716225,-6.149295,1.6449246,-0.08392882,3.7442725,2.3708704,2.997985
4.9838552,13.377444,-0.43553287,-0.18954185,-1.4617921,-2.8133607,0.5895657,-2.8178458,3.6418386,-0.7942644,-3.3594952,1.6266491,-0.5284836,3.615617,3.0964813,3.0378063
4.527665,10.854936,-0.51927114,0.17923199,-0.999424,-3.1724067,0.6894301,-3.4039173,4.6208773,-2.7913108,-3.7906814,1.1926539,-0.55645114,4.4821477,4.418834,2.3795185
-1.4078544,-17.195429,1.475354,2.6129758,0.4810423,0.9166079,-2.8592014,0.8186427,-5.8149104,0.6655092,3.3497338,-1.8551313,-0.3380789,-7.7699523,-3.9973207,-2.1074903
-0.5627877,-15.365859,1.1555514,1.2526785,0.9830804,3.39617,-1.9127673,1.2855262,-5.3924365,1.449118,4.9273806,-0.046478305,0.57667464,-6.1727214,-3.3167918,-2.8786507
3.12266,11.263568,-0.38838947,-1.9197876,-1.3120228,-2.3929896,0.37370282,-2.428425,2.3962483,-0.8160092,-5.095403,2.1958425,-0.12801084,4.5064187,2.7592053,2.2651207
-0.831593,-16.343065,0.15300176,2.8608594,0.45813915,1.7835186,-1.4771063,-0.23673975,-5.327841,-0.14306235,3.431036,-1.9057734,0.35783035,-6.9502254,-4.083359,-1.7349832
-0.8828793,-11.131222,0.71092916,0.41072816,1.2893722,0.19343394,-1.9440182,1.4034364,-5.109844,0.3913391,3.7861977,-0.008046823,-0.41377187,-4.4634666,-0.94929034,-0.51038706
2.9695666,9.511769,-1.1942183,0.5645459,-1.7250808,-2.763798,1.3148835,-1.8010666,2.3198974,-1.8917587,-4.2352858,0.50338155,-1.7602079,4.651115,2.0227864,1.4487677
0.15293594,-11.391175,0.5394615,3.0092323,1.6789033,2.5121098,-2.2286506,1.3451053,-6.7585263,1.3799375,4.0357795,-0.40429658,2.1976843,-5.784089,-6.1073833,-1.370197
0.95029825,-11.629485,1.3677313,2.929988,0.9347754,-0.13079436,-2.3806798,0.509802,-3.8183548,1.7923299,3.060142,0.66998917,1.1961538,-4.048838,-5.825059,-3.6908286
5.183885,12.17029,-0.2832803,-2.869286,-1.4804695,-0.5932744,-0.04067857,-2.5069263,2.9352643,-0.57782876,-4.096647,2.1732616,-1.0314999,3.0924323,4.0271997,4.0618496
-0.43574405,-8.436858,0.21855918,0.78322953,0.2952571,-1.076251,-1.9019419,-0.35862547,-3.299896,0.9020166,1.2410798,0.106002115,-0.70822465,-3.4273663,-2.368556,-0.6672181
4.333452,10.3022375,-2.2579544,-0.20696943,-0.91006297,-2.7713132,0.07868606,-2.293735,2.9099188,-0.9658869,-2.7949088,1.8591615,-0.38087896,2.9639485,1.943594,1.6414065
1.0284913,-11.438869,1.0513117,0.491647,0.8660107,1.5026369,-1.8457845,0.95390373,-6.368063,0.22203752,5.180614,-0.8819632,0.13312587,-7.028294,-4.308912,-2.764726
3.118987,11.137267,-1.5654421,-0.41598606,-0.5196738,-0.72098875,-0.28812653,-1.1698099,5.043932,-1.4618589,-5.3357472,2.587243,-1.3359408,4.824078,3.502731,2.4886143
2.7214723,11.38927,0.5441062,-1.6906034,-0.5962352,-2.40139,0.75100154,-1.650829,3.591686,-1.7333376,-3.1137612,0.6744461,1.1058497,6.012773,0.9981316,3.5564253
4.0837407,9.047201,0.31634855,-0.2711094,-1.0204678,-1.9196494,-1.038167,-1.5819175,2.0771103,-1.7363172,-4.091718,1.8046207,0.4386141,3.7621942,2.6729658,1.7283405
2.4581087,-11.827762,-0.46455398,3.1373153,0.72781265,0.87135106,-1.7514273,0.7591939,-5.3911595,0.89825916,5.7250133,0.52688247,-0.24139017,-5.8568034,-1.7211751,-1.8355654
1.2995799,-15.565673,-0.2578778,3.488571,1.4309644,2.2679217,-1.9209712,1.6056424,-6.1393223,0.08197217,4.709886,-0.19105758,1.6180835,-6.3212523,-4.911452,-1.4336863
1.0194914,-9.46313,0.5553756,2.930567,-1.165324,1.6301124,-2.648237,1.2886878,-4.748734,0.56482846,4.370662,-1.2620232,0.4943151,-4.3828993,-1.932714,-2.7353938
4.9367847,14.269253,-1.6242441,-0.6176459,-0.81410533,-3.401195,2.2464945,-2.643409,3.588233,-1.8279268,-7.11177,0.39816946,-1.1368904,5.93478,4.059683,4.402885
0.12142245,-14.081355,1.7614862,2.1650512,0.14810337,2.6354136,-2.1890237,0.8228096,-3.8621736,1.1871592,5.8571224,-0.908744,0.064897485,-8.432545,-2.5711634,-3.573981
2.885008,13.766117,-0.41756108,-1.581943,-1.1548778,-1.7281499,0.034121476,-0.46755964,4.0618153,-0.54151285,-5.1079016,1.7723178,-0.17402816,3.848859,2.4217737,2.71461
6.6146674,12.521993,-1.7613169,1.0710087,-2.0797138,-2.7180855,0.651593,-0.98645955,5.4873466,-1.7009066,-3.132256,1.7360127,0.07773631,3.4573624,2.229308,-0.23250264
-0.89211535,-16.479122,1.0962288,0.76689196,0.63707465,2.2243016,-2.6959326,2.1911442,-6.500774,0.83764726,4.9632454,-1.4621654,0.09076807,-5.3927145,-5.002314,-1.2385968
2.9329011,6.850908,-1.93967,0.6451385,0.0046962043,-1.5205487,0.6162787,-1.2952538,2.0650618,-1.1695055,-2.3505392,-0.06659927,0.40763494,2.6995223,1.8516091,2.7227993
3.9536436,9.661383,-0.5242403,-0.0043014875,-1.4561924,-3.5580702,-0.43097803,-0.6745629,3.8658347,-1.7618188,-3.2763073,1.3781056,0.8374806,5.0808215,3.5547614,2.7211225
