0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.047031175,-0.018148493,0.11836849,-0.016734278,0.03801521,0.40613905,0.21613827,-0.009894942,-0.026820904,-0.09137814,-0.021302821,-0.024740659,-0.19349976,0.85396385,0.011096199,-0.03991822
-0.041590758,-0.15332346,0.047234334,-0.015738647,-0.026496021,0.54818904,0.12906079,-0.016978582,-0.0025446075,-0.11814921,-0.055187944,0.0029177761,-0.17850773,0.754445,-0.047981925,-0.16276824
-0.03676348,-0.45812312,0.2392077,-0.08858143,0.050593745,0.26251337,-0.005574147,-0.0104193315,0.0053924434,-0.3253752,-0.210698,-0.20737341,-0.011912838,0.6345361,-0.024278069,-0.14740466
-0.008730593,-0.097651996,0.0073474357,-0.005134876,0.029333843,0.36289656,0.23952858,0.003711161,-0.01237929,-0.031715333,-0.016486349,-0.047136076,-0.45624608,0.74353284,-0.0025872742,-0.15299563
-0.012841327,-0.7172232,0.048040893,-0.016027408,0.047039434,-0.037286285,-0.071148865,-0.0014058813,0.041011266,-0.12801363,0.007737439,-0.083718926,-0.21650735,0.6179502,0.027203266,-0.0665975
-0.030132225,0.030834204,0.1660782,-0.018051444,0.02146032,0.21269628,0.49530202,-0.066645145,-0.013686825,-0.24914761,0.05368939,-0.110161476,-0.1508553,0.7383293,-0.047707055,-0.17070508
-0.017102093,-0.09656115,0.24483347,-0.022395544,0.022408647,0.34534442,0.45071033,-0.009010611,0.02317159,-0.07171436,-0.09667312,-0.058845,-0.28445357,0.70632,-0.06089966,-0.04576678
0.01595874,-0.0048747854,0.03989766,0.0014043316,0.002676078,0.24035747,0.1817483,-0.019163912,0.026801394,-0.06328417,-0.044088233,-0.024367746,-0.4166465,0.8466196,-0.07426586,-0.058568034
0.0013441929,0.01399442,0.026929472,-0.05252321,0.025958378,0.6122177,0.4058779,-0.032435007,0.02483776,-0.095570564,-0.133649,-0.057788204,-0.12637344,0.593346,-0.044802736,-0.13267542
-0.023933792,-0.08277779,0.07883178,-0.0005749729,0.0073953653,0.41675732,0.18832904,-0.0023323437,0.020859579,-0.03716837,-0.099546015,-0.02691457,-0.6729662,0.5523292,-0.036702298,-0.0699742
-0.0731956,-0.09016904,-0.0031021244,0.009609324,0.011615036,0.70675474,0.41969863,0.024956046,0.0024634956,-0.20404184,-0.22907917,-0.10670123,-0.035706937,0.41683665,-0.1338547,-0.058113225
-0.06351206,0.042971805,0.022313917,0.0075198133,0.042023014,0.65943235,0.20848073,0.017738257,-0.0012756627,-0.039966576,-0.09568609,-0.17212214,-0.17289723,0.6408984,-0.06294632,-0.11506822
-0.035927653,-0.058061074,0.05710123,-0.017870849,0.024039423,0.3254023,0.17001303,-0.016259737,0.009224562,-0.06419858,-0.3961258,-0.035319965,-0.2492794,0.78834856,-0.010604281,-0.089791514
0.042037845,-0.2899429,0.11330703,0.02718871,0.04028252,0.23712511,0.13588612,0.00016858245,0.041772783,-0.21941397,-0.13017493,-0.09066417,-0.10495477,0.82963514,0.018986614,-0.21419534
0.0042913086,0.04606889,0.013388403,-0.018723272,0.002251565,0.71997637,0.2281077,0.01594726,0.0020319829,-0.06391461,-0.41160056,-0.06964514,-0.056086514,0.46986887,0.013682058,-0.15502675
-0.021805912,-0.28062204,0.19535038,-0.033354186,0.039006725,0.19633475,0.20668277,0.006753835,0.020239867,-0.12260436,0.030706607,0.020507677,-0.18251526,0.8565742,-0.015622869,-0.099330254
-0.06262503,-0.011889156,0.0847767,0.011287109,0.10351698,0.43459377,0.42965543,-0.019092217,0.09457367,-0.13713127,-0.032931197,-0.05355023,-0.042945664,0.73174274,-0.03801971,-0.07318686
0.0064973542,-0.046613403,0.03778413,-0.021269262,0.025065044,0.44063684,0.14377694,0.0022023248,0.043381248,-0.0063959244,-0.07141231,-0.08500472,-0.32687518,0.79780155,-0.03623961,-0.121893354
-0.0049012913,0.007393919,-0.06403059,-0.034718797,0.010475898,0.59941125,0.34199834,-0.0010786224,0.0068148524,-0.031185202,-0.49675193,-0.025614826,0.033420783,0.3723994,-0.33130035,-0.12482328
0.0021827398,-0.08912146,0.021613372,-0.021709926,-0.0020348318,0.6685642,0.35836375,-0.021218853,0.010072032,-0.028868593,-0.29610083,-0.04249518,0.012579148,0.5612571,-0.0526292,-0.03802391
