0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
23.988438,-4.8360047,1.3397992,0.2298137,-0.31543398,-0.5378363,0.5056764,-0.39240664,0.27121776,-2.3282237,-0.27940688,0.4112025,-1.0107803,0.25212312,-0.57216203,0.628702
18.746355,1.0339612,0.6372177,-0.44270644,0.10710258,1.0169052,0.45913565,-0.6420182,0.39721835,-3.816948,0.027921874,0.35433078,0.7379126,0.12771371,-1.35882,1.3078592
11.627766,-1.4486922,0.7473187,-0.35056153,-0.14149293,0.061114278,0.56191784,-1.1530703,-0.45434508,-0.81500137,-0.33750808,-0.74851316,0.6265874,-0.45994058,0.016482232,0.9932831
16.35616,-0.5834775,0.7599313,-1.9889414,1.0284542,-0.3529916,0.11270109,-2.6370666,-0.16409594,-0.2813919,0.4175942,0.799032,0.16783683,-0.91046125,-0.80347705,0.11858939
12.3922825,-0.21032305,0.18299714,0.1785964,0.011285488,-0.48056936,0.26723775,-0.19348472,-0.2466556,-1.2319185,-0.46771535,0.7376999,-0.034244757,-0.43656603,-0.09620177,0.8085104
17.62354,0.05486872,1.0320524,-0.18811639,0.044238213,0.60971713,-0.27092752,0.195999,0.99246013,-1.4949927,-0.5375722,0.3190977,-0.32046154,-0.39283362,-0.34373605,-0.9956038
21.66553,-4.9544206,1.6949152,-0.438181,-0.40042993,0.27553645,0.104385205,-0.4818957,0.34421453,-2.0302975,0.16656575,0.2327575,-0.49054444,0.5278813,-0.7465468,-0.1692932
14.669858,0.46537283,-0.33970252,-0.30210906,0.49937984,-0.035528995,-0.84186476,-0.3687497,-0.89976275,-3.337201,0.23393139,0.35278443,0.49305403,-0.13383262,0.5166807,-0.056239344
9.508084,-0.7670997,0.84766203,0.02442568,0.513435,0.73529875,0.8036851,0.21100688,0.7210409,-3.8698912,0.13325197,-0.26516333,-0.24570167,-0.3310921,0.020056851,0.4575123
-12.016797,-3.0877166,1.7205428,0.26365978,0.58404154,-0.10972162,-0.8195973,-0.9113444,-0.40244457,-3.257528,-0.9581882,-0.44013813,-1.2533103,-0.15774001,-3.0687194,-0.10904646
17.59479,0.5651438,0.9372266,-0.1426508,1.0772467,0.09064835,0.47059548,-0.04077526,0.75910604,-2.011782,-0.41329318,0.5481076,0.8194785,-1.0983284,-1.2570112,-1.0437045
16.292109,-1.748705,1.3289723,0.12661345,1.0830891,1.2290744,1.2486988,0.51074666,0.824408,-6.2216563,0.10483853,-0.4141723,-0.61239177,-0.6243649,-0.19040339,0.46618566
-3.2485435,-8.606169,-0.06325697,0.0897537,0.40863067,0.40211585,0.06827511,0.11423678,-0.40884465,-4.2145734,0.26929379,-0.73011744,0.62074095,-0.65508896,-0.41318262,-0.7022516
24.020521,0.45747197,-0.2601126,-0.04818376,0.6411835,0.22925438,-0.73703766,-0.6041467,-0.6985324,-5.429471,-0.2139662,0.13543384,0.6976009,-0.34262893,0.27616906,0.49560264
20.653568,0.34995416,1.3303212,0.1273644,0.6436891,0.7142409,0.049267236,0.06272387,0.8954107,-1.8665577,-0.4543933,0.27794877,0.2646353,-0.7787116,-1.2279168,-0.84345496
16.516893,0.25671202,0.91529447,0.11347099,-0.13800903,-0.21527672,1.0776107,1.137641,0.97296387,-6.7699413,-0.3135883,1.0121827,-0.014818595,-0.08059843,-0.8804809,-0.10836171
16.898296,-1.059759,1.982334,-0.9399287,-0.6173616,1.6502175,-0.14705761,-2.4127216,-0.6045851,-0.7096207,-0.22335476,0.7251312,-0.04214872,-1.1630787,-0.6847044,0.7051615
-7.1808696,-15.018286,-0.08989337,0.63299805,0.77937186,-0.25386155,-1.2881968,-0.7506399,-0.25894547,-8.067379,-0.22145402,-0.32588834,0.5369528,0.2875226,0.3679871,-0.1878992
-6.5988736,-11.75386,0.98501986,-0.5147982,0.44622475,-1.2585539,-1.6483436,-0.12606561,-1.4980966,-9.062214,0.5801712,0.2009284,1.2628069,-0.25352854,-0.37294084,0.3598294
-4.8995247,-12.817983,0.0035850706,-0.86612946,-0.041406758,0.13235283,-2.6009495,-0.9930214,-0.00790829,-5.4387183,-0.24485838,-1.0497903,0.42712414,0.6447739,0.39665192,-0.24418812
15.348721,-0.9113177,0.8133806,-0.9797092,-0.51237136,0.7108039,1.0777012,-0.012829892,-0.23550047,-1.7363923,0.16973348,1.255188,0.8550689,0.22890103,-0.89128643,-1.1779152
3.1424837,-14.689235,0.34734863,-0.13042569,-0.025507335,-0.05946005,-0.11938172,-0.18239735,-0.35017017,-4.052516,1.0710367,-0.12009998,0.7745581,-0.85680205,-0.51693374,-1.2054096
18.410885,-0.29247147,1.9816146,0.034007505,0.2909497,-0.09023002,0.8812981,0.28959903,-0.88247967,-2.09881,0.72186667,0.83478093,0.6511372,-0.030108413,-1.0331503,0.27794766
7.787631,-0.36378217,0.39035752,-0.6255598,-0.21056306,0.3993908,0.5077468,-0.077496916,-0.18064193,-0.78670245,-0.09204317,0.661281,0.44673604,0.22873808,-0.5512854,-0.62577355
21.09366,-1.7044231,0.8845426,-1.6880777,0.42415583,0.70192236,-0.89654315,1.2692627,0.31812173,-2.0160146,0.48263082,-0.3892053,-0.060837224,0.30756307,-0.8387471,0.48081335
15.888743,-1.0758659,1.1352911,-1.4596634,1.0697305,1.0269475,0.84502465,-1.0622073,-1.0033237,-0.18753812,0.60712063,0.027716706,1.5323411,-0.36787233,0.6477677,0.90099925
15.111435,1.5688387,2.056916,0.42410323,-0.69791836,1.1404546,1.131223,-0.8510087,0.056940585,-1.2008584,0.4502343,1.3937225,1.0166988,-0.9600844,0.22133939,1.3640386
15.541616,-0.8093809,-0.23697717,-0.033017576,0.75150126,-0.982016,0.220832,1.2611723,0.7618154,-5.8539023,0.75364065,-0.1972513,-0.28009176,0.08812685,-1.0461596,-0.06710206
18.112722,-0.6628315,0.26761344,-0.4395657,1.2357471,-0.68432224,0.117504664,1.9147272,-1.0615535,-3.2472215,-0.9434392,0.10315934,0.4887461,-1.3790667,-1.3739281,0.94973177
-5.009315,-6.624989,0.028960599,-0.081382304,-0.61331886,0.14329901,-0.8891672,-0.25017798,-0.7419342,-4.765013,0.5156694,-0.028539332,0.0038559872,-0.08283285,0.6078187,-0.13738446
-9.237764,-3.5579267,0.7310506,0.07117724,0.36787152,-0.59992665,0.32100096,-0.961011,0.034343936,-8.919378,0.56027347,-2.2216551,-1.3876064,1.6012238,-1.3169427,1.8536468
11.149512,-1.8190389,0.30847368,-0.695573,-0.19312862,-0.22590779,-0.3028629,-0.023485737,-1.5671396,-0.52819157,0.7846306,-0.036278795,0.2992174,-0.4871509,-0.47318184,-0.27765992
-4.506329,-13.326103,0.06865612,-0.32865623,-0.18061443,0.446207,-1.414364,-1.7276721,-0.7409487,-8.423926,0.6399413,0.042197436,0.6856137,-0.2898876,0.20842804,0.69249165
3.2072725,-13.183037,1.2025491,0.3460161,-0.18790267,-0.15730974,-0.56427085,-0.36450595,-0.4506793,-4.057338,0.8665495,-0.4877082,0.8318854,-0.79715306,-0.7914326,-0.77492064
13.855368,-1.0346658,1.1124834,0.46630773,-0.529621,0.619982,-0.12178012,-0.44379377,-0.85015,-1.5476583,0.10795953,-0.39290053,-0.01652028,-0.47618562,-0.19259967,0.7571485
-3.1057072,-12.129316,-0.6666202,-0.92235947,-0.21558546,-0.08820799,1.2806044,-0.7528497,-0.23518702,-11.146012,0.47311804,-0.83560336,0.451831,0.061282083,0.74498737,0.43957844
19.08608,-0.49492815,0.42064527,-0.097978674,0.41174725,-0.3500379,-0.67345536,0.5145272,0.4586066,0.7549875,0.010971913,0.850422,0.77119285,-1.1686895,-0.82271034,0.60477805
